id,Tube,Üldpind,Seisukord,Ehitusaasta,Tüüp,Korrus,Korruseid,Kuupäev,Maakond
389899,5,90.7,Valmis,1970,Müüa maja,1,2,28.05.12,Valgamaa
944558,3,76,Renoveeritud,1938,Anda üürile korter,2,5,26.05.15,Harjumaa
774959,4,79.8,Keskmine,1988,Müüa korter,3,3,11.02.15,Nõo vald
351244,3,66.3,Renoveeritud,1981,Müüa korter,5,5,16.01.12,Harjumaa
35004,2,49.8,Uus,2008,Müüa korter,1,2,25.02.10,Tartumaa
98104,4,56,Uus,1930,Anda üürile korter,1,2,20.07.10,Tallinn
136143,1,33,Uus,1980,Müüa korter,9,9,27.09.10,Harjumaa
553302,3,100.4,Renoveeritud,2011,Müüa korter,2,3,04.04.13,Harjumaa
605871,3,61.3,Renoveeritud,1976,Müüa korter,2,5,28.06.13,Harjumaa
119165,2,38.3,Renoveeritud,1914,Müüa korter,2,2,01.09.10,Viljandimaa
383797,3,153.9,Renoveeritud,1880,Müüa äripind,2,3,15.05.12,Lääne-Virumaa
821477,2,44,Renoveeritud,2009,Anda üürile korter,2,4,14.10.14,Tartumaa
306540,2,42,Renoveeritud,1954,Müüa korter,1,2,05.10.11,Pärnumaa
891424,2,44.9,Renoveeritud,1954,Anda üürile korter,3,4,27.02.15,Tartumaa
417595,6,147,Valmis,2007,Müüa äripind,1,4,27.07.12,Harjumaa
409903,4,63,Valmis,1975,Müüa korter,3,3,09.07.12,Viljandimaa
20431,1,115.8,Uus,1999,Müüa äripind,2,3,26.11.09,Pärnumaa
577315,3,64.4,Valmis,1978,Müüa korter,4,9,14.05.13,Ida-Virumaa
864050,4,76.4,Renoveeritud,1972,Müüa korter,1,3,03.03.15,Harjumaa
148967,2,27,Valmis,1960,Müüa äripind,1,2,18.10.10,Lääne-Virumaa
699144,3,71.7,Uus,2013,Müüa korter,2,3,31.12.13,Harjumaa
896298,3,68,Renoveeritud,1957,Anda üürile korter,1,6,08.03.15,Harjumaa
194072,3,80.6,Uus,2011,Müüa korter,2,3,01.02.11,Tartumaa
629751,2,43.1,Renoveeritud,1973,Müüa korter,7,9,14.08.13,Harjumaa
401219,1,27.3,Renoveeritud,1957,Müüa korter,3,4,18.06.12,Harjumaa
567875,1,33.3,Renoveeritud,1975,Müüa korter,5,5,28.04.13,Harjumaa
929556,2,49.3,Uus,2015,Müüa korter,14,14,05.05.15,Harjumaa
957167,2,41.6,Uus,2015,Müüa korter,2,3,16.06.15,Tartumaa
683597,2,69.4,Uus,2014,Müüa korter,1,2,27.11.13,Tartumaa
40901,4,60,Vajab renoveerimist,1986,Müüa suvila,1,1,12.03.10,Harjumaa
394209,2,54,Renoveeritud,1984,Müüa korter,5,5,05.06.12,Harjumaa
248533,1,33.2,San. remont tehtud,1983,Müüa korter,4,5,23.05.11,Harjumaa
824783,3,77.3,Renoveeritud,1936,Müüa korter,3,4,20.10.14,Harjumaa
410372,1,33,Keskmine,1985,Anda üürile korter,7,9,10.07.12,Harjumaa
691101,3,73.1,Vajab san. remonti,1938,Müüa korter,3,3,13.11.13,Pärnumaa
761384,1,27.7,Renoveeritud,1973,Müüa korter,3,5,28.04.14,Tartumaa
614260,3,75,Uus,2008,Müüa korter,1,4,16.07.13,Harjumaa
157352,1,48,Uus,2004,Anda üürile korter,2,5,31.10.10,Harjumaa
678810,1,39.6,Renoveeritud,2006,Anda üürile korter,2,5,18.11.13,Harjumaa
349482,2,38,Uus,2012,Anda üürile korter,1,2,12.01.12,Tartumaa
437777,6,178.9,Uus,1907,Müüa korter,3,3,08.09.12,Tartumaa
106529,3,73,Uus,1871,Anda üürile korter,1,3,05.08.10,Tartu
631016,2,41.3,Uus,2013,Müüa korter,1,3,17.08.13,Harjumaa
564800,3,56.7,Uus,1969,Müüa korter,2,5,23.04.13,Ida-Virumaa
770460,13,270.9,Vajab renoveerimist,1970,Müüa maja,1,1,14.05.14,Järvamaa
890076,1,28.9,Renoveeritud,1931,Müüa äripind,1,5,25.02.15,Harjumaa
481731,1,26.3,Vajab renoveerimist,1961,Müüa korter,2,3,11.12.12,Lääne-Virumaa
596005,2,64.1,Uus,2006,Anda üürile korter,3,5,29.05.13,Harjumaa
957037,3,69,Valmis,1704,Anda üürile korter,3,4,16.06.15,Tartumaa
908059,2,48.2,Vajab san. remonti,1974,Müüa korter,2,3,28.03.15,Ida-Virumaa
455237,2,51.9,Uus,2008,Müüa korter,6,8,06.02.13,Pärnumaa
931726,3,65.9,Vajab san. remonti,1989,Müüa korter,7,16,10.05.15,Harjumaa
2767,3,77.5,Uus,2007,Müüa korter,5,7,02.07.09,Harjumaa
648900,1,42,Uus,2008,Anda üürile korter,1,5,22.09.13,Harjumaa
899683,3,57.8,Valmis,1970,Müüa korter,3,3,13.03.15,Lääne-Virumaa
684573,2,46,Uus,2006,Müüa korter,3,4,29.11.13,Harjumaa
64303,2,54,Uus,2006,Anda üürile korter,4,7,11.05.10,Tallinn
723804,3,63,Valmis,1977,Müüa korter,3,3,14.02.14,Lääne-Virumaa
544631,2,42.1,Valmis,1964,Müüa korter,1,5,21.03.13,Harjumaa
958425,3,88.4,Uus,2012,Müüa korter,4,4,18.06.15,Harjumaa
110542,2,59.2,Uus,2008,Müüa korter,1,3,13.08.10,Harjumaa
797574,4,100,Renoveeritud,1911,Müüa korter,1,2,02.07.14,Harjumaa
832775,3,70.7,Uus,2015,Müüa korter,2,2,04.11.14,Tartumaa
564681,4,72.9,Valmis,1985,Müüa korter,3,7,23.04.13,Harjumaa
282368,3,50,Valmis,1974,Müüa korter,2,3,10.08.11,Viljandimaa
778994,2,40.4,Renoveeritud,2007,Müüa korter,2,2,29.05.14,Tallinn
817903,3,83.6,Keskmine,1985,Müüa korter,2,9,12.08.14,Harjumaa
42056,3,48.7,Vajab san. remonti,1964,Müüa korter,4,4,16.03.10,Harjumaa
435661,2,51,Uus,1991,Müüa korter,4,9,04.09.12,Tallinn
548404,1,33,Vajab san. remonti,1981,Müüa korter,4,5,27.03.13,Raplamaa
618978,2,30.8,Renoveeritud,1958,Müüa korter (Broneeritud),1,2,25.07.13,Lääne-Virumaa
881823,2,39.5,Vajab renoveerimist,1963,Müüa korter,4,5,09.02.15,Ida-Virumaa
651844,8,238,Renoveeritud,1912,Anda üürile äripind,3,5,27.09.13,Harjumaa
286433,2,50.7,Valmis,1912,Müüa korter,3,3,18.08.11,Viljandimaa
777244,3,77.6,Uus,2004,Müüa korter,2,9,26.05.14,Harjumaa
579808,3,95,Renoveeritud,2000,Müüa korter,2,3,17.05.13,Harjumaa
870107,3,66,Uus,2014,Müüa korter,1,4,19.01.15,Harjumaa
511675,3,61.4,Renoveeritud,1985,Müüa korter,5,5,25.01.13,Ida-Virumaa
810669,2,48,Uus,2014,Müüa korter,3,3,29.07.14,Tartumaa
573355,2,36.1,Valmis,1963,Müüa korter,3,4,07.05.13,Lääne-Virumaa
300072,4,136,Uus,2005,Müüa korter,2,2,21.09.11,Harjumaa
112939,1,9,Uus,2008,Müüa äripind,3,4,18.08.10,Harjumaa
379214,3,49,Valmis,1960,Müüa korter,2,4,08.05.12,Harjumaa
732766,2,40,Uus,2005,Müüa korter,1,8,03.03.14,Tartumaa
964178,2,53.8,Uus,2007,Müüa korter,3,3,01.07.15,Tartumaa
304299,2,54.1,Uus,2006,Müüa korter,2,5,29.09.11,Tallinn
138741,2,40,Valmis,1970,Müüa korter,1,2,30.09.10,Viljandimaa
268070,3,77.4,Keskmine,1968,Müüa korter,3,3,07.07.11,Harjumaa
462315,1,32.8,Renoveeritud,1986,Müüa korter,5,9,02.11.12,Harjumaa
370356,2,32,Keskmine,1991,"Müüa korter, Vahetuse võimalus",5,9,18.04.12,Harjumaa
284546,3,79,Uus,2003,Müüa korter,5,6,15.08.11,Harjumaa
901949,2,36.7,Renoveeritud,1961,Müüa korter,2,3,17.03.15,Harjumaa
741217,2,64.6,Uus,2012,Müüa korter,2,3,17.03.14,Harjumaa
306916,3,68,Keskmine,1974,Müüa korter,9,9,06.10.11,Harjumaa
44832,1,16.7,Renoveeritud,1966,Müüa korter,2,5,23.03.10,Tallinn
724761,1,27.2,Vajab san. remonti,1967,Müüa korter,3,3,10.04.14,Harjumaa
439871,4,132,Renoveeritud,1924,Müüa korter,5,5,12.09.12,Harjumaa
861324,2,30.4,Renoveeritud,1895,Müüa korter,2,3,04.01.15,Tartumaa
648673,2,50.8,Uus,2007,Müüa korter,4,5,22.09.13,Harjumaa
695004,2,52.7,Uus,2006,Müüa korter,7,8,20.12.13,Harjumaa
288981,3,65.2,Uus,1987,Müüa korter,8,9,25.08.11,Harjumaa
265695,3,73.1,Uus,2007,Müüa korter,1,5,01.07.11,Läänemaa
445131,2,48.6,Renoveeritud,1986,Anda üürile korter,3,5,21.09.12,Läänemaa
757352,4,80,Renoveeritud,1988,Müüa korter,4,5,20.04.14,Tartumaa
685621,3,77,Valmis,2008,Anda üürile korter,1,4,02.12.13,Tallinn
675537,1,31.7,Uus,2014,Müüa korter,5,5,12.11.13,Harjumaa
716274,3,82.3,Uus,2009,Müüa korter,1,8,31.01.14,Harjumaa
903619,2,67.1,post-USSR constructure,2013,Müüa korter,3,4,20.03.15,Tartumaa
118346,2,46,Keskmine,1978,Müüa korter,4,5,17.05.11,Tartumaa
194845,3,57.9,Renoveeritud,1964,Müüa korter,5,5,02.02.11,Harjumaa
863108,2,54.8,Keskmine,2005,Müüa korter,5,6,07.01.15,Harjumaa
612266,3,72.7,Keskmine,1953,Müüa korter,1,3,11.07.13,Võrumaa
860999,4,201.4,Valmis,2002,Anda üürile äripind,8,12,03.01.15,Harjumaa
334284,4,63.5,Renoveeritud,1974,Müüa korter,2,3,06.12.11,Pärnumaa
253566,4,73.4,Valmis,1978,Müüa korter,2,4,02.06.11,Viljandimaa
820989,2,43.5,Keskmine,1969,Müüa korter,2,5,13.10.14,Harjumaa
184639,1,37.2,Uus,1956,Müüa äripind,1,5,24.12.10,Harjumaa
691397,3,69.2,Uus,2007,Müüa korter,6,7,12.12.13,Pärnumaa
127903,2,43,Uus,1982,Müüa korter,4,9,14.09.10,Harjumaa
235865,1,45,Uus,2006,Müüa korter,8,8,26.04.11,Harjumaa
114202,1,27.4,Renoveeritud,1961,Müüa korter,1,5,20.08.10,Harjumaa
110680,2,96,Valmis,1997,Müüa maja,1,2,14.08.10,Valgamaa
683199,3,70,Vajab san. remonti,1982,Müüa korter,1,3,27.11.13,Raplamaa
427484,2,65.7,Uus,2010,Müüa korter,1,4,18.08.12,Harjumaa
160096,2,50,San. remont tehtud,1980,Müüa korter,5,7,05.11.10,Harjumaa
471651,3,59.9,Uus,2005,Müüa korter,4,4,24.11.12,Harjumaa
453242,2,73.4,Uus,2010,Müüa korter,4,4,11.10.12,Harjumaa
680238,4,84.7,Uus,2013,Anda üürile korter,2,5,20.11.13,Tallinn
697336,1,29.2,Keskmine,1971,Müüa korter,2,5,27.12.13,Annelinn
578982,4,84.5,Renoveeritud,2000,Müüa korter,3,6,16.05.13,Harjumaa
676516,3,57,Renoveeritud,1964,Müüa korter,5,5,13.11.13,Harjumaa
441952,2,50.4,Uus,2008,Müüa korter,5,16,17.09.12,Harjumaa
350566,3,65,Valmis,1994,Müüa korter,3,5,16.01.12,Viljandimaa
105443,3,43,Uus,1930,Anda üürile korter,1,2,03.08.10,Tallinn
556495,4,77.3,Valmis,1976,Müüa korter,2,2,09.04.13,Viljandimaa
259643,2,50,Uus,2007,Müüa korter,22,30,16.06.11,Harjumaa
939090,4,78,Renoveeritud,1979,Müüa korter,3,9,18.05.15,Harjumaa
171708,3,75.1,Renoveeritud,1972,Müüa korter,2,2,25.11.10,Järvamaa
307735,3,79,Uus,2005,Müüa korter,3,3,08.10.11,Harjumaa
824290,2,43.3,Keskmine,1968,Müüa korter (Broneeritud),5,5,20.10.14,Tallinn
594656,2,47,Renoveeritud,1972,Müüa korter,3,5,29.05.13,Harjumaa
62248,3,68,Uus,2000,Müüa korter,1,2,06.05.10,Harjumaa
854330,2,47.9,Uus,2005,Anda üürile korter,5,10,15.12.14,Harjumaa
786652,3,66.5,Keskmine,1988,Müüa korter,5,5,11.06.14,Harjumaa
983836,3,75.8,Uus,2015,Müüa korter,2,4,07.08.15,Tartumaa
624382,3,60.1,Valmis,1969,Anda üürile korter,8,9,05.08.13,Harjumaa
679521,3,93.2,Uus,2008,Müüa korter,3,3,19.11.13,Tartumaa
427186,5,140,Keskmine,1988,"Müüa maja, Vahetuse võimalus",1,2,17.08.12,Harjumaa
266003,2,50.2,Renoveeritud,1917,Müüa korter,1,2,03.07.11,Harjumaa
217118,1,30,Renoveeritud,1972,Müüa korter,2,5,17.03.11,Harjumaa
933150,2,43,Renoveeritud,1967,Müüa korter,6,9,08.05.15,Harjumaa
866394,3,64.6,Renoveeritud,1908,Müüa korter,1,3,12.01.15,Tallinn
3851,1,33,Renoveeritud,1970,Anda üürile korter,4,5,07.07.09,Harjumaa
664920,1,38,Uus,2005,Müüa korter,1,3,22.10.13,Tartu
520959,3,84.8,Uus,2000,Müüa korter,1,4,08.02.13,Harjumaa
552669,2,39,Vajab san. remonti,1961,Müüa korter,4,4,03.04.13,Ida-Virumaa
648956,2,50.2,Renoveeritud,1583,Müüa korter,2,2,23.09.13,Pärnumaa
633021,2,70.5,Valmis,2006,Müüa korter,1,2,21.08.13,Viljandimaa
21604,2,43.6,Uus,2005,Müüa korter,5,8,30.11.09,Pärnumaa
85842,2,53,Renoveeritud,2004,Müüa korter,4,8,20.06.10,Harjumaa
595485,3,66.3,Uus,2012,Müüa korter,3,3,29.05.13,Harjumaa
521560,3,112,Valmis,2008,Müüa korter,1,2,10.02.13,Harjumaa
218687,1,30,Uus,1975,Müüa korter,3,5,20.03.11,Ida-Virumaa
353798,3,67,Valmis,1960,Müüa maja,1,1,21.01.12,Lääne-Virumaa
298656,2,44,Valmis,1972,Müüa korter,5,5,17.09.11,Viljandimaa
291710,2,47.8,Keskmine,1977,Müüa korter,5,5,30.08.11,Tartumaa
135198,1,29.8,Uus,1978,Müüa korter,4,5,27.09.10,Harjumaa
775156,2,56.4,Uus,2008,Müüa korter,2,8,22.05.14,Tallinn
915691,2,37.4,Valmis,1930,Müüa korter,5,5,11.04.15,Tartumaa
309501,2,45.2,Uus,2007,Anda üürile korter,5,6,13.10.11,Harjumaa
886897,3,75.4,Uus,2015,Müüa korter,1,4,18.02.15,Tartu
949800,5,128.4,Uus,2004,Müüa korter,2,2,03.06.15,Harjumaa
512226,2,49.3,Valmis,1985,Müüa korter,5,5,25.01.13,Harjumaa
972752,3,94.9,Uus,2014,Müüa korter,3,3,17.07.15,Tartumaa
313968,4,80,San. remont tehtud,1984,Müüa korter,2,3,22.10.11,Harjumaa
925174,2,52.5,Renoveeritud,1972,Müüa korter,5,5,27.04.15,Harjumaa
591385,2,74,Vajab renoveerimist,1925,Müüa äripind,1,3,28.05.13,Harjumaa
451062,2,46.3,San. remont tehtud,1984,Anda üürile korter,1,5,05.10.12,Harjumaa
347384,3,56,Vajab san. remonti,1970,Müüa korter,1,3,09.01.12,Põlvamaa
582614,3,46,Uus,2007,Müüa korter,2,3,22.05.13,Rae vald
970726,3,55.1,Keskmine,1970,Müüa korter,2,2,14.07.15,Harjumaa
430396,4,80,Renoveeritud,1971,Anda üürile äripind,1,4,25.08.12,Tallinn
710314,2,57.7,Keskmine,1969,Müüa korter,3,9,21.01.14,Harjumaa
407863,4,76,Keskmine,1987,Müüa korter,1,5,11.04.13,Jõgevamaa
219181,2,57,Uus,2006,Anda üürile korter,3,3,11.05.11,Tartumaa
131866,4,108,Renoveeritud,1975,Müüa korter,4,5,21.09.10,Harjumaa
564567,3,72,Uus,2008,Anda üürile korter,2,3,22.04.13,Harjumaa
912497,1,32.9,San. remont tehtud,1990,Anda üürile korter,2,9,06.04.15,Tallinn
107090,2,53.6,Uus,2007,Müüa korter,3,7,07.08.10,Harjumaa
472203,2,49,Uus,2006,Müüa korter,10,15,26.11.12,Harjumaa
623526,3,76,Uus,2005,"Müüa korter, Vahetuse võimalus",2,4,05.08.13,Harjumaa
735044,2,49.9,Vajab renoveerimist,1911,Müüa korter,1,4,06.03.14,Tartumaa
696326,1,35.1,Uus,2009,Müüa korter,3,6,24.12.13,Harjumaa
924389,1,31.8,Vajab san. remonti,1980,Müüa korter,2,5,26.04.15,Ida-Virumaa
465479,4,132.8,Uus,2007,Müüa korter,5,5,09.11.12,Harjumaa
442525,3,83.1,Uus,2006,Müüa korter,3,5,17.09.12,Harjumaa
780823,3,64.8,Renoveeritud,1978,Müüa korter,1,5,02.06.14,Harjumaa
409947,2,49.4,Vajab renoveerimist,1980,Müüa korter,3,5,09.07.12,Lääne-Virumaa
638371,3,70,Renoveeritud,1951,Müüa korter,2,2,02.09.13,Kose vald
671200,3,77,Uus,2005,Müüa korter,2,3,04.11.13,Harjumaa
90320,3,62.8,Renoveeritud,1976,Müüa korter,1,8,01.07.10,Harjumaa
889150,2,45.9,Valmis,1987,Müüa korter,4,5,23.02.15,Pärnumaa
446816,2,47.7,Keskmine,1969,Müüa korter,1,2,25.09.12,Harjumaa
750682,2,53.2,Valmis,1958,Müüa korter,3,3,05.04.14,Ida-Virumaa
789377,2,49,Renoveeritud,1983,Müüa korter,4,5,16.06.14,Tartumaa
838556,2,65.7,Uus,2007,Müüa korter,3,3,14.11.14,Pärnumaa
339767,2,50,San. remont tehtud,1989,Anda üürile korter,6,9,18.12.11,Harjumaa
603385,2,57,Renoveeritud,1952,Müüa korter,1,3,25.06.13,Harjumaa
29712,2,64.8,Uus,2004,Müüa korter,2,5,08.07.10,Harjumaa
547056,4,77,Renoveeritud,1990,Müüa korter,5,9,26.03.13,Viljandimaa
326465,4,82.5,Uus,2010,Anda üürile korter (Broneeritud),4,6,17.11.11,Harjumaa
808615,2,45.6,Keskmine,1962,Müüa korter,3,4,24.07.14,Ida-Virumaa
954477,3,80,Renoveeritud,1953,Müüa korter,2,3,07.07.15,Harjumaa
151377,2,32,Renoveeritud,2004,Müüa korter,1,3,20.10.10,Harjumaa
962847,4,94,Valmis,2006,Müüa korter,3,3,29.06.15,Harjumaa
335242,3,79.6,Uus,2008,Müüa korter,3,3,08.12.11,Tartumaa
914058,1,23,San. remont tehtud,1930,Anda üürile korter,1,2,20.06.15,Tartumaa
99288,2,60,Uus,2006,Müüa korter,2,4,21.07.10,Harjumaa
821338,3,92.1,Uus,1800,"Müüa korter, Vahetuse võimalus",3,3,01.03.10,Tallinn
941755,3,56.5,Uus,2004,Anda üürile korter,3,4,21.05.15,Tartumaa
705208,1,21,Renoveeritud,2013,Anda üürile korter,2,2,14.07.15,Tallinn
559006,3,59,Renoveeritud,1903,Müüa majaosa,1,2,12.04.13,Tartumaa
564533,3,66.5,Keskmine,1987,Müüa korter,1,9,11.11.13,Ida-Virumaa
496011,3,58.4,Valmis,1930,Müüa majaosa,2,2,31.12.12,Pärnumaa
632227,3,87.2,Uus,2014,Müüa korter,3,5,20.08.13,Harjumaa
494553,2,46.9,Uus,2006,Anda üürile korter,1,3,26.12.12,Pärnumaa
409709,2,46,Renoveeritud,1980,Müüa korter,5,9,09.07.12,Harjumaa
681412,3,72.5,Renoveeritud,1973,Müüa korter,3,3,23.11.13,Raplamaa
919682,3,60,Renoveeritud,1963,Anda üürile korter,5,5,17.04.15,Harjumaa
14609,1,28,Renoveeritud,1989,Müüa korter,1,5,09.11.09,Harjumaa
895108,3,69.2,Uus,2000,Müüa korter,4,5,06.03.15,Harjumaa
371727,3,99,Renoveeritud,2011,Müüa korter,2,3,04.07.15,Läänemaa
815114,2,47,Renoveeritud,2006,Anda üürile korter,1,5,28.01.15,Lääne-Virumaa
7644,2,57,Uus,2006,Anda üürile korter,4,4,19.09.09,Harjumaa
495489,3,78,Uus,2003,Müüa korter,2,4,28.12.12,Harjumaa
777892,2,41.1,Valmis,1962,Müüa korter,4,4,27.05.14,Harjumaa
770955,2,47.6,Valmis,1968,Müüa korter,1,5,14.05.14,Pärnumaa
652586,1,17,Renoveeritud,1910,Anda üürile korter,1,3,29.09.13,Harjumaa
469031,2,46.3,Renoveeritud,1984,Müüa korter,3,5,18.11.12,Tartumaa
40543,4,83.2,Vajab renoveerimist,1937,Müüa korter,1,5,11.03.10,Harjumaa
552758,2,42.8,Uus,2012,Anda üürile korter,3,5,03.04.13,Tartumaa
923968,2,56.6,Uus,2002,Anda üürile korter,2,3,05.04.15,Tallinn
906859,1,32.8,Keskmine,1981,Müüa korter,2,5,25.03.15,Ida-Virumaa
103028,4,75,Renoveeritud,1989,Müüa korter,2,5,28.07.10,Tartumaa
753989,2,55,Valmis,1910,Müüa korter,1,2,12.04.14,Tartumaa
337672,3,80,Renoveeritud,1991,Anda üürile korter,2,5,13.12.11,Harjumaa
979916,3,66.7,Keskmine,1986,Müüa korter,5,5,31.07.15,Raplamaa
608834,2,48.1,Uus,2007,Müüa korter,1,5,04.07.13,Harjumaa
310615,3,72,Valmis,1938,Müüa korter,1,2,15.10.11,Viljandimaa
609711,1,17.8,Renoveeritud,1936,Anda üürile äripind,1,5,07.07.13,Harjumaa
126539,2,61,Keskmine,1980,Müüa korter,1,5,11.09.10,Võrumaa
733160,2,31,Uus,2012,Anda üürile korter,1,2,04.03.14,Pärnumaa
536467,2,77.5,Uus,2009,Anda üürile korter (Broneeritud),2,8,06.03.13,Harjumaa
440392,1,220,Keskmine,1985,Anda üürile äripind,2,2,13.09.12,Harjumaa
780328,2,50,Uus,2007,Anda üürile korter,1,3,01.06.14,Tartumaa
579081,2,43.2,Renoveeritud,1970,Anda üürile korter,2,5,16.05.13,Harjumaa
462336,3,75.1,Renoveeritud,1955,Müüa korter,3,3,02.11.12,Harjumaa
765910,2,59.2,Valmis,2006,Müüa korter,3,5,06.05.14,Harjumaa
919277,3,75.3,Uus,2006,Müüa korter,1,4,16.04.15,Harjumaa
198729,2,64.8,Uus,2007,Müüa korter,5,9,09.02.11,Harjumaa
968248,2,42,Renoveeritud,1955,Müüa korter,1,2,09.07.15,Ida-Virumaa
959378,4,83,Renoveeritud,1974,Müüa korter,1,3,21.06.15,Raplamaa
893411,2,49.1,Uus,2016,Müüa korter,1,3,03.03.15,Harjumaa
849858,2,60.1,Uus,2007,Müüa korter,1,3,07.12.14,Pärnumaa
927889,2,43.8,Uus,2008,Müüa korter,6,9,04.05.15,Harjumaa
665940,5,91.3,Uus,2013,Müüa korter,3,3,24.10.13,Harjumaa
33452,4,60.2,Renoveeritud,1970,Müüa korter,3,5,19.02.10,Harjumaa
779864,2,52.4,Uus,2014,Müüa korter,3,4,30.05.14,Harjumaa
621377,1,28.2,Valmis,1962,Anda üürile korter,2,5,30.07.13,Tartumaa
614629,2,47.2,Renoveeritud,2004,Müüa korter,1,3,16.07.13,Harjumaa
36455,6,147,Valmis,2007,Müüa äripind,1,4,01.03.10,Harjumaa
528366,1,33.9,Valmis,1983,Müüa korter,5,5,21.02.13,Raplamaa
964641,2,46.1,Uus,2015,Müüa korter,4,4,20.05.15,Tallinn
73854,3,71.7,Uus,2007,Müüa korter,5,9,29.05.10,Läänemaa
944270,4,114.1,Uus,2014,Müüa korter,5,5,26.05.15,Harjumaa
855600,3,89.3,Uus,2003,Müüa korter,4,5,18.12.14,Harjumaa
936097,2,53.5,Uus,2007,Anda üürile korter,2,4,12.05.15,Tartumaa
527660,4,80,San. remont tehtud,1984,Müüa korter,2,3,20.02.13,Harjumaa
240850,3,68,Uus,2009,Anda üürile korter,7,7,05.05.11,Harjumaa
579367,3,77.9,Uus,2007,Müüa korter,2,3,01.08.13,Tartumaa
655249,4,111.7,Renoveeritud,1902,Müüa korter,3,3,04.10.13,Harjumaa
108300,7,3800,Uus,2007,Müüa äripind,3,1,10.08.10,Rae vald
419249,3,79.3,Renoveeritud,1930,Müüa korter,1,2,31.07.12,Pärnumaa
286165,3,66.4,Uus,2006,Müüa korter,1,6,18.08.11,Harjumaa
819604,2,49.8,Keskmine,1982,Müüa korter,9,9,09.10.14,Harjumaa
891721,2,37,Uus,2015,Anda üürile korter,1,3,15.03.15,Tallinn
469716,3,55.4,Renoveeritud,1956,Müüa korter,4,4,19.11.12,Harjumaa
647165,2,52.7,Renoveeritud,1979,Müüa korter,1,5,18.09.13,Harjumaa
202499,5,274.3,Keskmine,1995,Müüa korter,1,3,15.02.11,Harjumaa
8394,2,38,Uus,2006,Anda üürile korter,3,3,22.09.09,Tartumaa
807919,2,48.7,Renoveeritud,1969,Müüa korter,5,7,23.07.14,Tallinn
282393,4,76.8,Valmis,1987,Müüa korter,1,5,10.08.11,Järvamaa
638562,2,47.2,Uus,2004,Müüa korter,1,3,02.09.13,Harjumaa
305428,3,59.9,Renoveeritud,1994,Müüa korter,5,9,03.10.11,Ida-Virumaa
573369,2,47.2,Valmis,1972,Müüa korter,3,5,07.05.13,Lääne-Virumaa
304726,1,29.3,Uus,2007,Anda üürile korter,2,8,30.09.11,Tallinn
653496,5,91.3,Uus,2013,Müüa korter,3,3,01.10.13,Harjumaa
844282,2,43.6,Valmis,1979,Müüa korter,4,5,26.11.14,Harjumaa
773548,5,143.3,Valmis,2005,Müüa korter,2,2,19.05.14,Harjumaa
361999,1,33,Renoveeritud,1976,"Müüa korter, Vahetuse võimalus",4,5,28.03.12,Harjumaa
871713,3,62.7,Vajab san. remonti,1986,Müüa korter,1,5,21.01.15,Tartumaa
764489,5,114.5,Valmis,1960,Müüa korter,4,4,03.05.14,Harjumaa
195248,1,30.4,Keskmine,1993,Müüa korter,5,9,03.02.11,Tartumaa
291094,2,46,San. remont tehtud,1989,"Müüa korter, Vahetuse võimalus",4,5,20.09.11,Tartumaa
880119,4,95.6,Renoveeritud,1995,Müüa korter,4,4,06.02.15,Viljandimaa
111212,4,176.5,Uus,1740,Müüa korter,3,3,16.08.10,Harjumaa
632341,3,66,Valmis,1982,Müüa korter (Broneeritud),12,16,20.08.13,Harjumaa
525565,3,100,Valmis,2012,Müüa korter,3,3,16.02.13,Harjumaa
481341,2,53.1,Valmis,2005,Müüa korter,1,3,11.12.12,Harjumaa
14545,3,77.6,Uus,2006,Müüa korter,2,5,09.11.09,Harjumaa
695189,2,55,Valmis,2005,Müüa korter,2,5,20.12.13,Tallinn
920393,3,64,Valmis,1989,Müüa korter,4,5,19.04.15,Harjumaa
404191,2,44.4,Keskmine,1971,Müüa korter,2,5,26.06.12,Harjumaa
436446,2,37.7,Renoveeritud,1970,Müüa korter,1,4,05.09.12,Jõgevamaa
339402,3,71.5,Uus,2012,Müüa korter,1,4,17.12.11,Harjumaa
797827,4,120.4,Vajab renoveerimist,1974,Müüa maja,1,1,03.07.14,Ida-Virumaa
250254,3,146.6,Valmis,1941,Müüa maja,1,1,26.05.11,Järvamaa
120089,2,52.9,Uus,2006,Müüa korter,5,7,02.09.10,Tallinn
636467,2,48,Renoveeritud,1968,Müüa korter,1,5,28.08.13,Harjumaa
570830,4,133,Uus,2006,Müüa korter,3,3,03.05.13,Tallinn
42001,1,39.7,Uus,2004,Müüa korter,2,3,16.03.10,Tallinn
631250,2,36.4,Valmis,1920,Müüa korter,1,2,18.08.13,Viljandimaa
364582,1,42,Uus,2004,Anda üürile korter,1,3,04.04.12,Tartumaa
512676,2,50.2,Valmis,1950,Müüa korter,1,2,27.01.13,Ida-Virumaa
305758,2,36.8,Uus,1960,Müüa korter,5,5,03.10.11,Harjumaa
25614,1,28,Uus,1974,Müüa korter,4,4,12.12.09,Ida-Virumaa
169751,2,38,San. remont tehtud,1960,Anda üürile korter,4,4,22.11.10,Harjumaa
561179,8,193.2,Uus,2013,Anda üürile äripind,2,6,16.04.13,Harjumaa
524491,3,62,Keskmine,1990,Müüa korter,4,9,14.02.13,Harjumaa
22515,2,65,Keskmine,1989,Müüa korter,3,3,02.12.09,Põlvamaa
